<TICKER>,<DATE>,<CLOSE>
MGNT,17/04/19,3496.0
MGNT,18/04/19,3581.0
MGNT,19/04/19,3595.0
MGNT,20/04/19,3597.0
MGNT,23/04/19,3578.5
MGNT,24/04/19,3675.0
MGNT,25/04/19,3639.5
MGNT,26/04/19,3649.5
MGNT,27/04/19,3590.0
MGNT,30/04/19,3630.5
MGNT,01/05/19,3720.0
MGNT,03/05/19,3746.0
MGNT,04/05/19,3795.0
MGNT,07/05/19,3758.5
MGNT,08/05/19,3781.0
MGNT,09/05/19,3815.0
MGNT,11/05/19,3710.0
MGNT,14/05/19,3730.0
MGNT,15/05/19,3795.0
MGNT,16/05/19,3728.5
MGNT,17/05/19,3700.0
MGNT,18/05/19,3700.0
MGNT,21/05/19,3659.0
MGNT,22/05/19,3619.0
MGNT,23/05/19,3616.0
MGNT,24/05/19,3552.0
MGNT,25/05/19,3565.0
MGNT,28/05/19,3615.0
MGNT,29/05/19,3630.0
MGNT,30/05/19,3670.0
MGNT,31/05/19,3673.5
MGNT,01/06/19,3738.5
MGNT,04/06/19,3850.0
MGNT,05/06/19,3860.0
MGNT,06/06/19,3853.0
MGNT,07/06/19,3839.5
MGNT,08/06/19,3820.0
MGNT,11/06/19,3797.0
MGNT,12/06/19,3781.0
MGNT,14/06/19,3650.0
MGNT,15/06/19,3650.0
MGNT,18/06/19,3740.0
MGNT,19/06/19,3741.0
MGNT,20/06/19,3759.5
MGNT,21/06/19,3805.5
MGNT,22/06/19,3753.0
MGNT,25/06/19,3718.5
MGNT,26/06/19,3690.0
MGNT,27/06/19,3865.0
MGNT,28/06/19,3791.0
MGNT,29/06/19,3735.0
MGNT,02/07/19,3729.5
MGNT,03/07/19,3769.0
MGNT,04/07/19,3785.0
MGNT,05/07/19,3833.0
MGNT,06/07/19,3832.5
MGNT,09/07/19,3935.0
MGNT,10/07/19,3930.0
MGNT,11/07/19,3911.0
MGNT,12/07/19,3860.0
MGNT,13/07/19,3863.5
MGNT,16/07/19,3878.5
MGNT,17/07/19,3867.0
MGNT,18/07/19,3869.5
MGNT,19/07/19,3845.5
MGNT,20/07/19,3820.0
MGNT,23/07/19,3751.0
MGNT,24/07/19,3807.0
MGNT,25/07/19,3800.0
MGNT,26/07/19,3793.5
MGNT,27/07/19,3780.0
MGNT,30/07/19,3784.5
MGNT,31/07/19,3782.5
MGNT,01/08/19,3785.0
MGNT,02/08/19,3759.0
MGNT,03/08/19,3690.0
MGNT,06/08/19,3581.0
MGNT,07/08/19,3594.0
MGNT,08/08/19,3532.5
MGNT,09/08/19,3582.5
MGNT,10/08/19,3545.0
MGNT,13/08/19,3559.0
MGNT,14/08/19,3585.5
MGNT,15/08/19,3605.0
MGNT,16/08/19,3586.0
MGNT,17/08/19,3601.0
MGNT,20/08/19,3633.0
MGNT,21/08/19,3584.0
MGNT,22/08/19,3571.0
MGNT,23/08/19,3535.0
MGNT,24/08/19,3520.5
MGNT,27/08/19,3529.5
MGNT,28/08/19,3525.5
MGNT,29/08/19,3543.5
MGNT,30/08/19,3580.0
MGNT,31/08/19,3690.0
MGNT,03/09/19,3656.0
MGNT,04/09/19,3624.0
MGNT,05/09/19,3608.0
MGNT,06/09/19,3599.5
MGNT,07/09/19,3574.5
MGNT,10/09/19,3550.0
MGNT,11/09/19,3575.0
MGNT,12/09/19,3585.0
MGNT,13/09/19,3625.0
MGNT,14/09/19,3620.0
MGNT,17/09/19,3633.0
MGNT,18/09/19,3650.0
MGNT,19/09/19,3671.5
MGNT,20/09/19,3620.0
MGNT,21/09/19,3630.0
MGNT,24/09/19,3630.0
MGNT,25/09/19,3562.0
MGNT,26/09/19,3539.5
MGNT,27/09/19,3587.0
MGNT,28/09/19,3559.5
MGNT,01/10/19,3558.0
MGNT,02/10/19,3540.5
MGNT,03/10/19,3504.0
MGNT,04/10/19,3427.0
MGNT,05/10/19,3379.5
MGNT,08/10/19,3355.0
MGNT,09/10/19,3292.5
MGNT,10/10/19,3321.5
MGNT,11/10/19,3277.0
MGNT,12/10/19,3211.5
MGNT,15/10/19,3136.5
MGNT,16/10/19,3215.0
MGNT,17/10/19,3254.5
MGNT,18/10/19,3239.5
MGNT,19/10/19,3215.0
MGNT,22/10/19,3175.0
MGNT,23/10/19,3230.0
MGNT,24/10/19,3214.0
MGNT,25/10/19,3231.0
MGNT,26/10/19,3182.0
MGNT,29/10/19,3168.0
MGNT,30/10/19,3211.0
MGNT,31/10/19,3201.5
MGNT,01/11/19,3232.0
MGNT,02/11/19,3273.5
MGNT,06/11/19,3346.5
MGNT,07/11/19,3350.0
MGNT,08/11/19,3360.0
MGNT,09/11/19,3303.0
MGNT,12/11/19,3305.0
MGNT,13/11/19,3320.5
MGNT,14/11/19,3333.0
MGNT,15/11/19,3317.0
MGNT,16/11/19,3305.5
MGNT,19/11/19,3294.5
MGNT,20/11/19,3334.0
MGNT,21/11/19,3314.0
MGNT,22/11/19,3270.0
MGNT,23/11/19,3261.0
MGNT,26/11/19,3240.0
MGNT,27/11/19,3241.5
MGNT,28/11/19,3245.5
MGNT,29/11/19,3259.5
MGNT,30/11/19,3283.0
MGNT,03/12/19,3253.5
MGNT,04/12/19,3180.0
MGNT,05/12/19,3195.5
MGNT,06/12/19,3199.0
MGNT,07/12/19,3207.0
MGNT,10/12/19,3231.5
MGNT,11/12/19,3234.0
MGNT,12/12/19,3230.5
MGNT,13/12/19,3235.0
MGNT,14/12/19,3265.5
MGNT,17/12/19,3265.5
MGNT,18/12/19,3272.5
MGNT,19/12/19,3271.0
MGNT,20/12/19,3276.0
MGNT,21/12/19,3297.0
MGNT,24/12/19,3340.0
MGNT,25/12/19,3371.5
MGNT,26/12/19,3416.0
MGNT,27/12/19,3449.0
MGNT,28/12/19,3428.0
MGNT,31/12/19,3425.0
MGNT,04/01/20,3445.5
MGNT,07/01/20,3416.0
MGNT,09/01/20,3427.0
MGNT,10/01/20,3348.0
MGNT,11/01/20,3319.5
MGNT,14/01/20,3345.0
MGNT,15/01/20,3339.0
MGNT,16/01/20,3440.0
MGNT,17/01/20,3625.0
MGNT,18/01/20,3623.0
MGNT,21/01/20,3855.0
MGNT,22/01/20,3840.0
MGNT,23/01/20,3750.0
MGNT,24/01/20,3702.5
MGNT,25/01/20,3796.0
MGNT,28/01/20,3708.5
MGNT,29/01/20,3751.0
MGNT,30/01/20,3819.5
MGNT,31/01/20,3830.0
MGNT,01/02/20,3727.0
MGNT,04/02/20,3720.5
MGNT,05/02/20,3750.0
MGNT,06/02/20,3783.5
MGNT,07/02/20,3713.0
MGNT,08/02/20,3640.0
MGNT,11/02/20,3564.5
MGNT,12/02/20,3575.0
MGNT,13/02/20,3760.0
MGNT,14/02/20,3750.0
MGNT,15/02/20,3669.0
MGNT,18/02/20,3697.0
MGNT,19/02/20,3620.0
MGNT,20/02/20,3640.5
MGNT,21/02/20,3641.0
MGNT,22/02/20,3625.0
MGNT,26/02/20,3503.0
MGNT,27/02/20,3529.0
MGNT,28/02/20,3345.0
MGNT,29/02/20,3160.5
MGNT,03/03/20,3201.0
MGNT,04/03/20,3150.0
MGNT,05/03/20,3130.0
MGNT,06/03/20,3121.0
MGNT,07/03/20,2984.0
MGNT,11/03/20,2669.5
MGNT,12/03/20,2705.0
MGNT,13/03/20,2337.0
MGNT,14/03/20,2501.0
MGNT,17/03/20,2636.0
MGNT,18/03/20,2765.5
MGNT,19/03/20,2780.0
MGNT,20/03/20,2950.0
MGNT,21/03/20,3002.5
MGNT,24/03/20,2986.0
MGNT,25/03/20,3020.0
MGNT,26/03/20,3070.0
MGNT,27/03/20,3249.5
MGNT,28/03/20,3140.0
MGNT,31/03/20,3128.5
MGNT,01/04/20,3202.5
MGNT,02/04/20,3140.0
MGNT,03/04/20,3190.0
MGNT,04/04/20,3189.0
MGNT,07/04/20,3262.0
MGNT,08/04/20,3255.0
MGNT,09/04/20,3372.5
MGNT,10/04/20,3318.0
MGNT,11/04/20,3321.5
MGNT,14/04/20,3286.0
MGNT,15/04/20,3362.0
MGNT,16/04/20,3244.5
MGNT,17/04/20,3196.5
MGNT,18/04/20,3236.0
MGNT,21/04/20,3165.0
MGNT,22/04/20,3142.5
MGNT,23/04/20,3205.0
MGNT,24/04/20,3287.0
MGNT,25/04/20,3215.5
MGNT,28/04/20,3356.0
MGNT,29/04/20,3380.0
MGNT,30/04/20,3467.0
MGNT,01/05/20,3690.0
MGNT,05/05/20,3760.0
MGNT,06/05/20,3702.0
MGNT,07/05/20,3690.0
MGNT,08/05/20,3694.0
MGNT,09/05/20,3663.0
MGNT,13/05/20,3575.5
MGNT,14/05/20,3631.0
MGNT,15/05/20,3508.0
MGNT,16/05/20,3544.5
MGNT,19/05/20,3619.5
MGNT,20/05/20,3657.0
MGNT,21/05/20,3640.0
MGNT,22/05/20,3600.0
MGNT,23/05/20,3616.0
MGNT,26/05/20,3635.0
MGNT,27/05/20,3615.5
MGNT,28/05/20,3744.5
MGNT,29/05/20,3827.0
MGNT,30/05/20,3740.0
MGNT,02/06/20,3832.0
MGNT,03/06/20,3899.5
MGNT,04/06/20,3869.0
MGNT,05/06/20,3836.0
MGNT,06/06/20,3846.0
MGNT,09/06/20,3950.0
MGNT,10/06/20,3929.0
MGNT,11/06/20,3995.0
MGNT,12/06/20,4004.0
MGNT,16/06/20,3985.5
MGNT,17/06/20,3950.0
MGNT,18/06/20,3945.0
MGNT,19/06/20,3820.0
MGNT,20/06/20,3980.0
MGNT,23/06/20,4076.0
MGNT,24/06/20,4115.0
MGNT,26/06/20,4140.5
MGNT,27/06/20,4180.5
MGNT,30/06/20,4156.5
MGNT,01/07/20,4035.0
MGNT,03/07/20,4202.0
MGNT,04/07/20,4222.0
MGNT,07/07/20,4332.0
MGNT,08/07/20,4242.0
MGNT,09/07/20,4225.0
MGNT,10/07/20,4337.0
MGNT,11/07/20,4307.0
MGNT,14/07/20,4291.0
MGNT,15/07/20,4259.5
MGNT,16/07/20,4298.0
MGNT,17/07/20,4303.5
MGNT,18/07/20,4302.0
MGNT,21/07/20,4476.5
MGNT,22/07/20,4648.0
MGNT,23/07/20,4690.0
MGNT,24/07/20,4720.0
MGNT,25/07/20,4782.5
MGNT,28/07/20,4752.0
MGNT,29/07/20,4768.0
MGNT,30/07/20,4698.0
MGNT,31/07/20,4675.5
MGNT,01/08/20,4586.0
MGNT,04/08/20,4614.0
MGNT,05/08/20,4658.5
MGNT,06/08/20,4632.0
MGNT,07/08/20,4606.5
MGNT,08/08/20,4618.0
MGNT,11/08/20,4613.5
MGNT,12/08/20,4622.0
MGNT,13/08/20,4619.5
MGNT,14/08/20,4738.5
MGNT,15/08/20,4763.5
MGNT,18/08/20,4688.0
MGNT,19/08/20,4690.5
MGNT,20/08/20,4671.5
MGNT,21/08/20,4561.5
MGNT,22/08/20,4523.0
MGNT,25/08/20,4608.0
MGNT,26/08/20,4642.5
MGNT,27/08/20,4666.0
MGNT,28/08/20,4728.0
MGNT,29/08/20,4581.5
MGNT,01/09/20,4474.5
MGNT,02/09/20,4497.5
MGNT,03/09/20,4564.5
MGNT,04/09/20,4565.0
MGNT,05/09/20,4590.5
MGNT,08/09/20,4558.5
MGNT,09/09/20,4535.0
MGNT,10/09/20,4456.0
MGNT,11/09/20,4475.0
MGNT,12/09/20,4663.5
MGNT,15/09/20,4671.5
MGNT,16/09/20,4724.5
MGNT,17/09/20,4710.0
MGNT,18/09/20,4863.0
MGNT,19/09/20,4805.0
MGNT,22/09/20,4772.5
MGNT,23/09/20,4962.0
MGNT,24/09/20,4989.5
MGNT,25/09/20,5057.0
MGNT,26/09/20,5025.0
MGNT,29/09/20,5080.0
MGNT,30/09/20,4965.5
MGNT,01/10/20,4956.0
MGNT,02/10/20,4896.0
MGNT,03/10/20,4906.5
MGNT,06/10/20,4895.0
MGNT,07/10/20,4879.0
MGNT,08/10/20,4766.5
MGNT,09/10/20,4722.0
MGNT,10/10/20,4690.5
MGNT,13/10/20,4859.0
MGNT,14/10/20,4837.0
MGNT,15/10/20,4912.0
MGNT,16/10/20,4741.0
MGNT,17/10/20,4782.0
MGNT,20/10/20,4914.5
MGNT,21/10/20,4910.5
MGNT,22/10/20,4863.0
MGNT,23/10/20,4900.5
MGNT,24/10/20,4855.5
MGNT,27/10/20,4799.5
MGNT,28/10/20,4784.0
MGNT,29/10/20,4702.0
MGNT,30/10/20,4659.0
MGNT,31/10/20,4706.0
MGNT,03/11/20,4829.0
MGNT,04/11/20,4770.0
MGNT,06/11/20,4741.5
MGNT,07/11/20,4796.0
MGNT,10/11/20,4893.5
MGNT,11/11/20,4945.0
MGNT,12/11/20,4780.0
MGNT,13/11/20,4910.0
MGNT,14/11/20,4932.0
MGNT,17/11/20,4982.0
MGNT,18/11/20,4891.5
MGNT,19/11/20,4980.0
MGNT,20/11/20,5012.5
MGNT,21/11/20,4933.0
MGNT,24/11/20,4945.0
MGNT,25/11/20,4910.0
MGNT,26/11/20,4891.5
MGNT,27/11/20,4971.5
MGNT,28/11/20,4985.5
MGNT,01/12/20,4979.0
MGNT,02/12/20,5019.5
MGNT,03/12/20,4995.0
MGNT,04/12/20,5008.0
MGNT,05/12/20,4992.5
MGNT,08/12/20,5008.0
MGNT,09/12/20,5040.5
MGNT,10/12/20,5384.0
MGNT,11/12/20,5384.5
MGNT,12/12/20,5381.0
MGNT,15/12/20,5512.0
MGNT,16/12/20,5494.0
MGNT,17/12/20,5432.0
MGNT,18/12/20,5421.0
MGNT,19/12/20,5449.0
MGNT,22/12/20,5362.0
MGNT,23/12/20,5346.0
MGNT,24/12/20,5356.0
MGNT,25/12/20,5424.5
MGNT,26/12/20,5474.5
MGNT,29/12/20,5599.0
MGNT,30/12/20,5643.0
MGNT,31/12/20,5685.5
MGNT,05/01/21,5744.0
MGNT,06/01/21,5762.5
MGNT,07/01/21,5534.0
MGNT,09/01/21,5478.0
MGNT,12/01/21,5484.5
MGNT,13/01/21,5450.5
MGNT,14/01/21,5410.0
MGNT,15/01/21,5375.5
MGNT,16/01/21,5210.0
MGNT,19/01/21,5219.0
MGNT,20/01/21,5183.5
MGNT,21/01/21,5161.5
MGNT,22/01/21,5060.0
MGNT,23/01/21,4991.0
MGNT,26/01/21,5168.5
MGNT,27/01/21,5175.0
MGNT,28/01/21,5087.5
MGNT,29/01/21,5060.0
MGNT,30/01/21,4924.0
MGNT,02/02/21,4948.5
MGNT,03/02/21,5014.5
MGNT,04/02/21,5048.5
MGNT,05/02/21,5062.5
MGNT,06/02/21,4996.0
MGNT,09/02/21,5107.5
MGNT,10/02/21,5273.0
MGNT,11/02/21,5197.0
MGNT,12/02/21,5117.5
MGNT,13/02/21,5169.0
MGNT,16/02/21,5280.0
MGNT,17/02/21,5297.5
MGNT,18/02/21,5260.0
MGNT,19/02/21,5155.5
MGNT,20/02/21,5172.5
MGNT,21/02/21,5149.5
MGNT,23/02/21,5098.0
MGNT,25/02/21,5008.0
MGNT,26/02/21,4919.5
MGNT,27/02/21,4929.0
MGNT,02/03/21,4970.5
MGNT,03/03/21,5068.5
MGNT,04/03/21,5030.0
MGNT,05/03/21,4965.5
MGNT,06/03/21,5010.0
MGNT,10/03/21,4980.5
MGNT,11/03/21,5070.0
MGNT,12/03/21,5096.5
MGNT,13/03/21,5135.5
MGNT,16/03/21,5217.5
MGNT,17/03/21,5170.5
MGNT,18/03/21,5274.5
MGNT,19/03/21,5362.0
MGNT,20/03/21,5428.5
MGNT,23/03/21,5409.0
MGNT,24/03/21,5300.5
MGNT,25/03/21,5354.5
MGNT,26/03/21,5294.5
MGNT,27/03/21,5348.0
MGNT,30/03/21,5300.0
MGNT,31/03/21,5281.0
MGNT,01/04/21,5344.5
MGNT,02/04/21,5293.5
MGNT,03/04/21,5301.5
MGNT,06/04/21,5254.5
MGNT,07/04/21,5110.5
MGNT,08/04/21,5080.0
MGNT,09/04/21,5099.0
MGNT,10/04/21,5135.0
MGNT,13/04/21,5180.0
MGNT,14/04/21,5134.5
MGNT,15/04/21,5095.0
MGNT,16/04/21,5111.5
MGNT,17/04/21,5111.5
MGNT,20/04/21,5095.5
MGNT,21/04/21,5086.0
MGNT,22/04/21,5140.0
MGNT,23/04/21,5153.5
MGNT,24/04/21,5258.0
MGNT,27/04/21,5277.0
MGNT,28/04/21,5255.0
MGNT,29/04/21,5226.0
MGNT,30/04/21,5113.5
MGNT,01/05/21,5119.0
MGNT,05/05/21,5195.0
MGNT,06/05/21,5211.0
MGNT,07/05/21,5170.0
MGNT,08/05/21,5129.5
MGNT,11/05/21,5091.5
MGNT,12/05/21,5156.0
MGNT,13/05/21,5099.5
MGNT,14/05/21,5122.0
MGNT,15/05/21,5155.5
MGNT,18/05/21,5149.5
MGNT,19/05/21,5256.0
MGNT,20/05/21,5226.5
MGNT,21/05/21,5161.0
MGNT,22/05/21,5300.5
MGNT,25/05/21,5282.0
MGNT,26/05/21,5331.0
MGNT,27/05/21,5346.5
MGNT,28/05/21,5362.0
MGNT,29/05/21,5409.5
MGNT,01/06/21,5460.5
MGNT,02/06/21,5469.5
MGNT,03/06/21,5471.5
MGNT,04/06/21,5459.0
MGNT,05/06/21,5445.0
MGNT,08/06/21,5417.0
MGNT,09/06/21,5396.0
MGNT,10/06/21,5384.5
MGNT,11/06/21,5379.5
MGNT,12/06/21,5405.0
MGNT,15/06/21,5449.0
MGNT,16/06/21,5457.5
MGNT,17/06/21,5486.0
MGNT,18/06/21,5559.0
MGNT,19/06/21,5605.0
MGNT,22/06/21,5650.0
MGNT,23/06/21,5606.0
MGNT,24/06/21,5569.0
MGNT,25/06/21,5319.5
MGNT,26/06/21,5324.5
MGNT,29/06/21,5302.5
MGNT,30/06/21,5324.0
MGNT,01/07/21,5301.0
MGNT,02/07/21,5282.5
MGNT,03/07/21,5250.0
MGNT,06/07/21,5232.0
MGNT,07/07/21,5241.0
MGNT,08/07/21,5310.0
MGNT,09/07/21,5344.0
MGNT,10/07/21,5322.5
MGNT,13/07/21,5365.0
MGNT,14/07/21,5416.5
MGNT,15/07/21,5385.0
MGNT,16/07/21,5308.0
MGNT,17/07/21,5235.0
MGNT,20/07/21,5099.0
MGNT,21/07/21,5096.5
MGNT,22/07/21,5142.0
MGNT,23/07/21,5128.0
MGNT,24/07/21,5130.0
MGNT,27/07/21,5215.0
MGNT,28/07/21,5198.5
MGNT,29/07/21,5265.0
MGNT,30/07/21,5347.0
MGNT,31/07/21,5337.0
MGNT,03/08/21,5321.0
MGNT,04/08/21,5383.0
MGNT,05/08/21,5415.0
MGNT,06/08/21,5489.5
MGNT,07/08/21,5458.5
MGNT,10/08/21,5457.0
MGNT,11/08/21,5458.0
MGNT,12/08/21,5465.0
MGNT,13/08/21,5537.5
MGNT,14/08/21,5504.5
MGNT,17/08/21,5466.0
MGNT,18/08/21,5523.5
MGNT,19/08/21,5555.0
MGNT,20/08/21,5573.0
MGNT,21/08/21,5532.0
MGNT,24/08/21,5545.0
MGNT,25/08/21,5634.0
MGNT,26/08/21,5583.0
MGNT,27/08/21,5619.0
MGNT,28/08/21,5601.0
MGNT,31/08/21,5591.0
MGNT,01/09/21,5539.5
MGNT,02/09/21,5547.5
MGNT,03/09/21,5565.5
MGNT,04/09/21,5517.5
MGNT,07/09/21,5440.0
MGNT,08/09/21,5337.0
MGNT,09/09/21,5452.5
MGNT,10/09/21,5323.0
MGNT,11/09/21,5318.5
MGNT,14/09/21,5434.5
MGNT,15/09/21,5378.0
MGNT,16/09/21,5501.5
MGNT,17/09/21,5714.5
MGNT,18/09/21,5727.5
MGNT,21/09/21,5630.5
MGNT,22/09/21,5623.5
MGNT,23/09/21,5655.5
MGNT,24/09/21,5941.0
MGNT,25/09/21,5944.5
MGNT,28/09/21,5954.5
MGNT,29/09/21,5906.5
MGNT,30/09/21,6027.5
MGNT,01/10/21,6060.0
MGNT,02/10/21,6014.0
MGNT,05/10/21,5985.5
MGNT,06/10/21,6245.0
MGNT,07/10/21,6240.5
MGNT,08/10/21,6339.5
MGNT,09/10/21,6300.0
MGNT,12/10/21,6350.0
MGNT,13/10/21,6475.5
MGNT,14/10/21,6401.0
MGNT,15/10/21,6358.0
MGNT,16/10/21,6270.5
MGNT,19/10/21,6270.0
MGNT,20/10/21,6361.0
MGNT,21/10/21,6307.5
MGNT,22/10/21,6158.0
MGNT,23/10/21,6315.5
MGNT,26/10/21,6465.0
MGNT,27/10/21,6570.5
MGNT,28/10/21,6668.0
MGNT,29/10/21,6635.0
MGNT,30/10/21,6472.0
MGNT,02/11/21,6536.0
MGNT,03/11/21,6656.0
MGNT,04/11/21,6712.0
MGNT,06/11/21,6793.5
MGNT,09/11/21,6859.5
MGNT,10/11/21,6729.5
MGNT,11/11/21,6594.0
MGNT,12/11/21,6779.0
MGNT,13/11/21,6568.5
MGNT,16/11/21,6499.5
MGNT,17/11/21,6551.0
MGNT,18/11/21,6405.0
MGNT,19/11/21,5945.5
MGNT,20/11/21,6014.0
MGNT,23/11/21,5789.5
MGNT,24/11/21,5917.0
MGNT,25/11/21,5875.0
MGNT,26/11/21,6056.0
MGNT,27/11/21,5775.5
MGNT,30/11/21,5898.5
MGNT,01/12/21,5733.0
MGNT,02/12/21,5768.0
MGNT,03/12/21,5789.0
MGNT,04/12/21,5715.5
MGNT,07/12/21,5650.0
MGNT,08/12/21,5841.5
MGNT,09/12/21,5765.0
MGNT,10/12/21,5908.0
MGNT,11/12/21,5822.5
MGNT,14/12/21,5637.0
MGNT,15/12/21,5670.0
MGNT,16/12/21,5700.0
MGNT,17/12/21,5752.0
MGNT,18/12/21,5674.5
MGNT,21/12/21,5533.5
MGNT,22/12/21,5521.5
MGNT,23/12/21,5551.0
MGNT,24/12/21,5538.5
MGNT,25/12/21,5592.5
MGNT,28/12/21,5665.5
MGNT,29/12/21,5658.0
MGNT,30/12/21,5446.0
MGNT,31/12/21,5444.0
MGNT,04/01/22,5509.5
MGNT,05/01/22,5565.0
MGNT,06/01/22,5399.0
MGNT,07/01/22,5535.0
MGNT,11/01/22,5473.0
MGNT,12/01/22,5505.5
MGNT,13/01/22,5623.0
MGNT,14/01/22,5330.0
MGNT,15/01/22,5235.5
MGNT,18/01/22,5185.5
MGNT,19/01/22,4973.0
MGNT,20/01/22,5040.0
MGNT,21/01/22,4991.0
MGNT,22/01/22,5046.5
MGNT,25/01/22,4823.5
MGNT,26/01/22,4895.0
MGNT,27/01/22,4768.5
MGNT,28/01/22,4883.5
MGNT,29/01/22,4904.0
MGNT,01/02/22,5079.0
MGNT,02/02/22,5114.0
MGNT,03/02/22,5200.0
MGNT,04/02/22,5187.0
MGNT,05/02/22,5285.0
MGNT,08/02/22,5210.0
MGNT,09/02/22,5182.0
MGNT,10/02/22,5254.0
MGNT,11/02/22,5227.5
MGNT,12/02/22,4971.5
MGNT,15/02/22,4956.5
MGNT,16/02/22,5239.0
MGNT,17/02/22,5395.0
MGNT,18/02/22,5224.5
MGNT,19/02/22,5041.5
MGNT,22/02/22,4240.0
MGNT,23/02/22,4600.0
MGNT,25/02/22,3312.0
MGNT,26/02/22,3202.0
MGNT,25/03/22,3457.5
MGNT,26/03/22,3338.0
MGNT,29/03/22,3337.5
MGNT,30/03/22,3405.5
MGNT,31/03/22,3855.0
MGNT,01/04/22,4155.0
MGNT,02/04/22,4220.0
MGNT,05/04/22,4273.5
MGNT,06/04/22,4098.0
MGNT,07/04/22,4120.0
MGNT,08/04/22,4247.0
MGNT,09/04/22,4335.0
MGNT,12/04/22,4310.0
MGNT,13/04/22,4297.5
MGNT,14/04/22,4256.5
MGNT,15/04/22,4017.0
MGNT,16/04/22,4070.5
MGNT,19/04/22,4000.0
MGNT,20/04/22,4038.0
MGNT,21/04/22,4300.0
MGNT,22/04/22,4197.5
MGNT,23/04/22,4170.0
MGNT,26/04/22,4299.5
MGNT,27/04/22,4460.0
MGNT,28/04/22,4720.0
MGNT,29/04/22,4566.5
MGNT,30/04/22,4592.5
MGNT,05/05/22,4651.0
MGNT,06/05/22,4741.0
MGNT,07/05/22,4750.0
MGNT,12/05/22,4805.0
MGNT,13/05/22,4720.0
MGNT,14/05/22,4637.0
MGNT,17/05/22,4790.5
MGNT,18/05/22,4828.5
MGNT,19/05/22,4890.0
MGNT,20/05/22,4885.0
MGNT,21/05/22,4620.0
MGNT,24/05/22,4475.5
MGNT,25/05/22,4350.0
MGNT,26/05/22,4576.0
MGNT,27/05/22,4610.0
MGNT,28/05/22,4520.0
MGNT,31/05/22,4622.0
MGNT,01/06/22,4640.0
MGNT,02/06/22,4586.5
MGNT,03/06/22,4448.0
MGNT,04/06/22,4382.0
MGNT,07/06/22,4223.5
MGNT,08/06/22,4420.0
MGNT,09/06/22,4338.0
MGNT,10/06/22,4300.0
MGNT,11/06/22,4241.0
MGNT,15/06/22,4200.0
MGNT,16/06/22,4257.0
MGNT,17/06/22,4393.0
MGNT,18/06/22,4319.0
MGNT,21/06/22,4370.0
MGNT,22/06/22,4365.0
MGNT,23/06/22,4458.0
MGNT,24/06/22,4405.0
MGNT,25/06/22,4359.0
MGNT,28/06/22,4360.0
MGNT,29/06/22,4327.0
MGNT,30/06/22,4316.0
MGNT,01/07/22,4238.0
MGNT,02/07/22,4155.0
MGNT,05/07/22,4198.0
MGNT,06/07/22,4314.0
MGNT,07/07/22,4306.0
MGNT,08/07/22,4420.0
MGNT,09/07/22,4439.0
MGNT,12/07/22,4385.0
MGNT,13/07/22,4300.0
MGNT,14/07/22,4255.5
MGNT,15/07/22,4228.0
MGNT,16/07/22,4380.0
MGNT,19/07/22,4382.0
MGNT,20/07/22,4355.0
MGNT,21/07/22,4315.0
MGNT,22/07/22,4251.0
MGNT,23/07/22,4341.0
MGNT,26/07/22,4345.0
MGNT,27/07/22,4512.0
MGNT,28/07/22,4630.0
MGNT,29/07/22,4765.5
MGNT,30/07/22,4889.0
MGNT,02/08/22,4800.0
MGNT,03/08/22,4813.0
MGNT,04/08/22,4910.0
MGNT,05/08/22,4883.0
MGNT,06/08/22,4799.5
MGNT,09/08/22,4880.0
MGNT,10/08/22,5032.5
MGNT,11/08/22,5024.0
MGNT,12/08/22,5002.5
MGNT,13/08/22,5134.0
MGNT,16/08/22,5159.5
MGNT,17/08/22,5177.0
MGNT,18/08/22,5270.0
MGNT,19/08/22,5350.0
MGNT,20/08/22,5245.0
MGNT,23/08/22,5302.0
MGNT,24/08/22,5319.0
MGNT,25/08/22,5393.0
MGNT,26/08/22,5440.0
MGNT,27/08/22,5459.5
MGNT,30/08/22,5450.0
MGNT,31/08/22,5450.0
MGNT,01/09/22,5490.5
MGNT,02/09/22,5399.0
MGNT,03/09/22,5485.5
MGNT,06/09/22,5600.0
MGNT,07/09/22,5510.0
MGNT,08/09/22,5490.0
MGNT,09/09/22,5433.0
MGNT,10/09/22,5499.0
MGNT,13/09/22,5575.0
MGNT,14/09/22,5594.0
MGNT,15/09/22,5558.0
MGNT,16/09/22,5555.5
MGNT,17/09/22,5582.0
MGNT,20/09/22,5505.0
MGNT,21/09/22,5222.5
MGNT,22/09/22,4904.5
MGNT,23/09/22,5015.0
MGNT,24/09/22,4889.0
MGNT,27/09/22,4474.0
MGNT,28/09/22,4481.5
MGNT,29/09/22,4750.0
MGNT,30/09/22,4537.5
MGNT,01/10/22,4722.0
MGNT,04/10/22,5008.0
MGNT,05/10/22,4906.5
MGNT,06/10/22,4784.5
MGNT,07/10/22,4719.5
MGNT,08/10/22,4546.0
MGNT,11/10/22,4645.0
MGNT,12/10/22,4838.0
MGNT,13/10/22,4772.0
MGNT,14/10/22,4772.5
MGNT,15/10/22,4810.0
MGNT,18/10/22,5060.5
MGNT,19/10/22,4918.5
MGNT,20/10/22,4961.0
MGNT,21/10/22,5011.5
MGNT,22/10/22,5164.0
MGNT,25/10/22,5196.5
MGNT,26/10/22,5315.0
